CardID,Name,Rarity,Type,Cost_Life_Type,Cost_Life_Value,Attribute,Power,Counter,Color,Feature,Text,Trigger,SetInfo,ImageFileID,SeriesCode,SeriesName
OP09-042,バギー,L,LEADER,ライフ,5,斬,5000,-,青,四皇/クロスギルド,【起動メイン】自分のドン‼5枚をレストにし、自分の手札1枚を捨てることができる：自分の手札から特徴《クロスギルド》を持つキャラカード1枚までを、登場させる。,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
OP09-043,アルビダ,UC,CHARACTER,コスト,5,打,6000,1000,青,クロスギルド,【KO時】自分のリーダーが特徴《クロスギルド》を持つ場合、自分の手札から「アルビダ」以外のコスト5以下のキャラカード1枚までを、登場させる。,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
OP09-045,カバジ,UC,CHARACTER,コスト,5,斬,5000,2000,青,クロスギルド,自分のキャラの、「バギー」か「モージ」がいる場合、このキャラはバトルでKOされない。,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
OP09-051,バギー,R,CHARACTER,コスト,10,斬,12000,-,青,四皇/クロスギルド,【登場時】相手のキャラ1枚までを、持ち主のデッキの下に置く。その後、自分のコスト5以上のキャラが5枚いない場合、このキャラを持ち主のデッキの下に置く。,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
OP09-053,モージ,UC,CHARACTER,コスト,5,知,5000,2000,青,クロスギルド,【登場時】自分のデッキの上から5枚を見て、「リッチー」1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置き、自分の手札から「リッチー」1枚までを、登場させる。,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
OP09-054,リッチー,C,CHARACTER,コスト,2,打,2000,1000,青,動物/クロスギルド,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
OP09-055,Mr.1(ダズ・ボーネス),C,CHARACTER,コスト,5,斬,7000,1000,青,クロスギルド/元B・W,-,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
OP09-056,Mr.3(ギャルディーノ),R,CHARACTER,コスト,1,特,2000,1000,青,クロスギルド/元B・W,【登場時】自分のデッキの上から4枚を見て、「Mr.3(ギャルディーノ)」以外の、特徴《クロスギルド》か『B・W』を含む特徴を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
OP09-057,クロスギルド,R,EVENT,コスト,1,-,-,-,青,クロスギルド,【メイン】自分のデッキの上から4枚を見て、特徴《クロスギルド》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】このカードの【メイン】効果を発動する。,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
P-084,バギー,P,CHARACTER,コスト,7,斬,8000,-,青,四皇/クロスギルド,このキャラはアタックできない。自分のリーダーが「バギー」の場合、コスト3と4のキャラすべては、アタックできない。【登場時】自分の手札からコスト6以下の特徴《クロスギルド》を持つキャラカード1枚までを、登場させる。,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
ST25-001,アルビダ,C,CHARACTER,コスト,4,打,5000,1000,青,クロスギルド,自分の元々のコスト5以上のキャラが2枚以上いる場合、このキャラのコスト+1。【登場時】自分のリーダーが「バギー」の場合、カード3枚を引き、自分の手札2枚を捨てる。,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
ST25-002,カバジ,C,CHARACTER,コスト,4,斬,1000,2000,青,クロスギルド,自分の元々のコスト5以上のキャラが2枚以上いる場合、このキャラは【ブロッカー】を得て、コスト+1。(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【相手のターン中】このキャラのパワー+5000。,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
ST25-003,クロコダイル＆ミホーク,SR,CHARACTER,コスト,8,斬/特,7000,-,青,クロスギルド/元B・W,【登場時】カード2枚を引き、自分の手札1枚を捨てる。その後、自分の手札からコスト4以下の特徴《クロスギルド》を持つキャラカード1枚までを、登場させる。【ターン1回】自分の特徴《クロスギルド》を持つキャラが相手の効果で場を離れる場合、代わりに自分の手札1枚を捨てることができる。,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
ST25-004,バギー,SR,CHARACTER,コスト,4,斬,1000,1000,青,四皇/クロスギルド,【起動メイン】自分の手札1枚を捨て、このキャラをトラッシュに置くことができる：自分のリーダーが「バギー」の場合、自分の手札からコスト6以下の特徴《クロスギルド》を持つキャラカード1枚までを、登場させる。,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
ST25-005,モージ,C,CHARACTER,コスト,4,知,1000,2000,青,クロスギルド,自分の元々のコスト5以上のキャラが2枚以上いる場合、このキャラは【ブロッカー】を得て、コスト+1。(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【KO時】自分のリーダーが「バギー」で、自分の手札が3枚以下の場合、カード1枚を引く。,,スタートデッキ 青 バギー【ST-25】,,550025,スタートデッキ 青 バギー【ST-25】
